actor_episodes,actor_steps,delta_dist,episode_length,episode_return,evaluator_episodes,evaluator_steps,final_dist,init_dist,min_dist,steps_per_second,success,success_1000
7242,1086300,0.33580163,150,0.0,1845,276750,0.35522386,0.6910255,0.3332442,321.37502375275074,0.0,0.0
7256,1088400,0.20302168,150,0.0,1848,277200,0.48634318,0.68936485,0.36349523,311.13937697508,0.0,0.0
7268,1090200,0.22273815,150,0.0,1851,277650,0.46885473,0.6915929,0.41968676,294.1147651646755,0.0,0.0
7278,1091700,0.23207921,150,0.0,1854,278100,0.44456357,0.6766428,0.38234526,302.1946067143726,0.0,0.0
7288,1093200,0.25055215,150,0.0,1857,278550,0.42263195,0.6731841,0.40131962,276.26542216453265,0.0,0.0
7297,1094550,0.35944822,150,0.0,1859,278850,0.30200174,0.66144997,0.28092793,263.6524214160264,0.0,0.0
7305,1095750,0.34296453,150,0.0,1862,279300,0.3165949,0.6595594,0.28058058,323.0688650120879,0.0,0.0
7317,1097550,0.2255286,150,0.0,1865,279750,0.45284432,0.6783729,0.4155437,348.8278713838276,0.0,0.0
7328,1099200,0.14265895,150,0.0,1868,280200,0.557177,0.69983596,0.42650828,307.46482810389415,0.0,0.0
7339,1100850,0.16974086,150,0.0,1871,280650,0.5400021,0.70974296,0.4664861,358.04399564300405,0.0,0.0
7350,1102500,0.35573667,150,0.0,1874,281100,0.3000332,0.6557699,0.23389885,322.25190169135413,0.0,0.0
7371,1105650,0.15650976,150,0.0,1877,281550,0.5466257,0.70313543,0.4307413,293.73590895827255,0.0,0.0
7380,1107000,0.24777731,150,0.0,1879,281850,0.42792347,0.6757008,0.42330334,302.3087390732754,0.0,0.0
7390,1108500,0.4218358,150,0.0,1882,282300,0.24361792,0.66545373,0.23843642,316.66133986709343,0.0,0.0
7402,1110300,0.19627851,150,0.0,1885,282750,0.50900966,0.7052882,0.4407918,308.4676090810675,0.0,0.0
7413,1111950,0.31468198,150,0.0,1888,283200,0.36602286,0.68070483,0.33753663,281.3376768853423,0.0,0.0
7427,1114050,0.40777513,150,0.0,1891,283650,0.26740584,0.675181,0.26558036,329.0878790827007,0.0,0.0
7437,1115550,0.40440074,150,0.0,1894,284100,0.26823023,0.67263097,0.26735994,291.58753758708525,0.0,0.0
7451,1117650,0.23533532,150,0.0,1897,284550,0.44342592,0.67876124,0.31723818,292.56503415336437,0.0,0.0
7461,1119150,0.32271332,150,0.0,1900,285000,0.37481046,0.6975238,0.34792992,322.9174718487803,0.0,0.0
7473,1120950,0.40732807,150,0.0,1903,285450,0.2539485,0.6612766,0.20503286,301.5113292182648,0.0,0.0
7484,1122600,0.44515413,150,0.0,1906,285900,0.21952076,0.6646749,0.20968395,297.3883621853033,0.0,0.0
7495,1124250,0.38550922,150,0.0,1909,286350,0.2763286,0.6618378,0.206296,295.43177527963263,0.0,0.0
7504,1125600,0.3166014,150,0.0,1911,286650,0.37118995,0.68779135,0.3202527,300.78568648842986,0.0,0.0
7515,1127250,0.31878126,150,0.0,1914,287100,0.35750407,0.6762853,0.35750407,308.6163501342342,0.0,0.0
7527,1129050,0.40670624,150,0.0,1917,287550,0.2662492,0.67295545,0.2352678,325.49073574923665,0.0,0.0
7539,1130850,0.3110537,150,0.0,1920,288000,0.3714611,0.6825148,0.33434007,296.6617014444411,0.0,0.0
7551,1132650,0.44492042,150,0.0,1923,288450,0.21325189,0.6581723,0.18883397,342.41992956163523,0.0,0.0
7563,1134450,0.36590776,150,0.0,1926,288900,0.2949262,0.66083395,0.1888878,310.2266793358445,0.0,0.0
7574,1136100,0.029281974,150,0.0,1929,289350,0.62446254,0.6537445,0.18352187,320.4327132434394,0.0,0.0
7583,1137450,0.3590412,150,0.0,1931,289650,0.3245684,0.6836096,0.28170592,287.1830078128566,0.0,0.0
7595,1139250,0.02726996,150,0.0,1934,290100,0.65461534,0.6818853,0.40333742,328.3344457937775,0.0,0.0
7607,1141050,0.31122503,150,0.0,1937,290550,0.3860807,0.69730574,0.34901127,319.83309491201794,0.0,0.0
7619,1142850,0.4223435,150,0.0,1940,291000,0.2402792,0.6626227,0.20357987,313.4219147291147,0.0,0.0
7629,1144350,0.40276444,150,0.0,1943,291450,0.25176913,0.65453357,0.19989856,329.38594470528614,0.0,0.0
7641,1146150,0.28337982,150,0.0,1946,291900,0.42904064,0.71242046,0.4048336,309.40176824728314,0.0,0.0
7653,1147950,0.29063588,150,0.0,1949,292350,0.41298538,0.70362127,0.37844688,306.6793339627985,0.0,0.0
7665,1149750,0.20595086,150,0.0,1952,292800,0.46979576,0.6757466,0.46979576,334.8968527513474,0.0,0.0
7677,1151550,0.3361416,150,0.0,1955,293250,0.3481031,0.6842447,0.34354204,291.7964798658325,0.0,0.0
7687,1153050,0.28704628,150,0.0,1958,293700,0.42350975,0.71055603,0.39201146,289.7763481154158,0.0,0.0
7700,1155000,0.34195277,150,0.0,1961,294150,0.34450117,0.68645394,0.3024891,308.1276930445864,0.0,0.0
7712,1156800,0.29000503,150,0.0,1964,294600,0.41290963,0.70291466,0.41207996,318.53812180934364,0.0,0.0
7726,1158900,0.31079128,150,0.0,1967,295050,0.38864508,0.69943637,0.37461704,289.76834030182357,0.0,0.0
7737,1160550,0.27390257,150,0.0,1970,295500,0.43567178,0.70957434,0.4029438,330.86074354392383,0.0,0.0
7749,1162350,0.055178344,150,0.0,1973,295950,0.6315309,0.6867092,0.54846615,309.8615106611525,0.0,0.0
7753,1162950,0.2967102,150,0.0,1975,296250,0.41308993,0.7098001,0.3991909,308.61892372352577,0.0,0.0
7765,1164750,0.36755684,150,0.0,1978,296700,0.2997423,0.66729915,0.24087861,304.5002366711549,0.0,0.0
7777,1166550,0.41809624,150,0.0,1981,297150,0.24927242,0.66736865,0.24125311,304.123423298874,0.0,0.0
7794,1169100,0.3762619,150,0.0,1984,297600,0.2819664,0.6582283,0.21720582,277.3527538193304,0.0,0.0
7802,1170300,0.33744103,150,0.0,1987,298050,0.3475594,0.6850004,0.3112579,331.75068457178475,0.0,0.0
7810,1171500,0.29281318,150,0.0,1989,298350,0.4064346,0.6992478,0.377391,295.9676797175927,0.0,0.0
7821,1173150,0.33385873,150,0.0,1992,298800,0.35661685,0.6904756,0.33468524,306.09846402350917,0.0,0.0
7833,1174950,0.42426497,150,0.0,1995,299250,0.23830657,0.66257155,0.20790033,295.3043394998073,0.0,0.0
7844,1176600,0.27523202,150,0.0,1998,299700,0.39834088,0.6735729,0.26968426,315.7175919885505,0.0,0.0
7855,1178250,0.18827903,150,0.0,2001,300150,0.5089749,0.69725394,0.39362377,304.3177483569919,0.0,0.0
7871,1180650,0.3098446,150,0.0,2004,300600,0.38883984,0.69868445,0.36051273,288.00861353885705,0.0,0.0
7883,1182450,0.2576036,150,0.0,2007,301050,0.42323047,0.68083405,0.42021638,294.32170103835495,0.0,0.0
7893,1183950,0.16832167,150,0.0,2010,301500,0.5395262,0.7078479,0.5109852,309.7736320061448,0.0,0.0
7901,1185150,0.2965033,150,0.0,2012,301800,0.40890563,0.70540893,0.39683858,285.74200334635907,0.0,0.0
7911,1186650,0.38957188,150,0.0,2015,302250,0.26797375,0.6575456,0.18598013,326.51949529380994,0.0,0.0
7923,1188450,0.10599297,150,0.0,2018,302700,0.58583117,0.69182414,0.32555333,303.2347028433362,0.0,0.0
7937,1190550,0.28374493,150,0.0,2021,303150,0.38847053,0.67221546,0.24832505,324.1307680894208,0.0,0.0
7949,1192350,0.39436722,150,0.0,2024,303600,0.26148814,0.65585536,0.2114204,332.5163814945927,0.0,0.0
7961,1194150,0.056566894,150,0.0,2027,304050,0.6228426,0.6794095,0.33912557,308.98875521574115,0.0,0.0
7971,1195650,0.37330773,150,0.0,2030,304500,0.2956901,0.6689978,0.22662129,307.29753095464866,0.0,0.0
7982,1197300,0.40794668,150,0.0,2033,304950,0.2534341,0.66138077,0.21536359,335.9404609916013,0.0,0.0
7994,1199100,0.37827873,150,0.0,2036,305400,0.32513565,0.7034144,0.31489825,331.278163974755,0.0,0.0
8006,1200900,0.4338737,150,0.0,2039,305850,0.23121034,0.66508406,0.2131716,304.98365636829624,0.0,0.0
8016,1202400,0.28627804,150,0.0,2042,306300,0.38596407,0.6722421,0.277895,318.4452535052506,0.0,0.0
8028,1204200,0.38834095,150,0.0,2045,306750,0.2772379,0.66557884,0.24502316,308.50012920663204,0.0,0.0
8038,1205700,0.44192052,150,0.0,2048,307200,0.22183466,0.6637552,0.21090916,291.79174323074596,0.0,0.0
8050,1207500,0.27068162,150,0.0,2051,307650,0.41091746,0.6815991,0.29264155,320.3726665692362,0.0,0.0
8062,1209300,0.30761003,150,0.0,2054,308100,0.4054612,0.7130712,0.37420964,324.1583237113052,0.0,0.0
8074,1211100,0.2812042,150,0.0,2056,308400,0.42169443,0.7028986,0.39599586,292.7662520957724,0.0,0.0
8084,1212600,0.29419288,150,0.0,2059,308850,0.36968103,0.6638739,0.20807941,310.12987934845404,0.0,0.0
8093,1213950,0.40328982,150,0.0,2061,309150,0.2652178,0.66850764,0.23346218,291.67932713237093,0.0,0.0
8103,1215450,0.43095732,150,0.0,2064,309600,0.22963102,0.6605883,0.20657572,312.3673304632641,0.0,0.0
8115,1217250,0.41477597,150,0.0,2067,310050,0.2568646,0.6716406,0.24848408,314.8200911816232,0.0,0.0
8127,1219050,0.34930578,150,0.0,2070,310500,0.337364,0.68666977,0.3261588,345.4795755703075,0.0,0.0
8143,1221450,0.41713098,150,0.0,2073,310950,0.25322565,0.67035663,0.25032106,299.48946245752063,0.0,0.0
8155,1223250,0.3521339,150,0.0,2076,311400,0.31090418,0.6630381,0.20362005,311.23172740629343,0.0,0.0
8166,1224900,0.44127095,150,0.0,2079,311850,0.2279935,0.66926444,0.2242811,311.3615724228173,0.0,0.0
8176,1226400,0.44400063,150,0.0,2081,312150,0.21096835,0.654969,0.18350294,306.253574768209,0.0,0.0
8185,1227750,0.4135933,150,0.0,2084,312600,0.29116166,0.70475495,0.2717169,315.8621492934157,0.0,0.0
8197,1229550,0.35757592,150,0.0,2087,313050,0.32207742,0.67965335,0.30436173,296.4672486572529,0.0,0.0
8206,1230900,0.43998164,150,0.0,2090,313500,0.21793135,0.65791297,0.19197619,319.7537703408325,0.0,0.0
8218,1232700,0.3614168,150,0.0,2093,313950,0.31968555,0.68110234,0.3144046,315.78589150220574,0.0,0.0
8230,1234500,0.28800794,150,0.0,2096,314400,0.4170564,0.70506436,0.39636412,321.3538482283914,0.0,0.0
8240,1236000,0.36163196,150,0.0,2099,314850,0.31810823,0.6797402,0.3070635,334.36983480957025,0.0,0.0
8252,1237800,0.4341935,150,0.0,2102,315300,0.221269,0.6554625,0.1893909,325.7366078940488,0.0,0.0
8267,1240050,0.2835104,150,0.0,2105,315750,0.42707336,0.71058375,0.41043398,270.1679892816655,0.0,0.0
8278,1241700,0.2824007,150,0.0,2108,316200,0.41042146,0.69282216,0.3891002,280.630536598421,0.0,0.0
8287,1243050,0.39573917,150,0.0,2110,316500,0.27817807,0.67391723,0.27759367,272.95175208354124,0.0,0.0
8295,1244250,0.32593378,150,0.0,2113,316950,0.35303476,0.67896855,0.29834753,325.51262841579813,0.0,0.0
8306,1245900,0.39348945,150,0.0,2116,317400,0.2790673,0.67255676,0.26368734,323.3341864502422,0.0,0.0
8318,1247700,0.38794595,150,0.0,2119,317850,0.2823094,0.67025536,0.27127665,316.1192553974041,0.0,0.0
8330,1249500,0.35265186,150,0.0,2122,318300,0.32750437,0.68015623,0.27424687,293.3038698759458,0.0,0.0
8345,1251750,0.36733544,150,0.0,2125,318750,0.28676653,0.65410197,0.17503665,318.5118358742569,0.0,0.0
8357,1253550,0.27565792,150,0.0,2128,319200,0.43143,0.70708793,0.39281392,289.61654253017485,0.0,0.0
8365,1254750,0.27998266,150,0.0,2130,319500,0.43041596,0.7103986,0.41585878,291.93418013320996,0.0,0.0
8374,1256100,0.23567396,150,0.0,2133,319950,0.45280463,0.6884786,0.3624656,310.0510159829053,0.0,0.0
8392,1258800,0.23806536,150,0.0,2136,320400,0.44054025,0.6786056,0.2600397,306.0182138411768,0.0,0.0
8398,1259700,0.38073957,150,0.0,2138,320700,0.27934575,0.6600853,0.2543765,299.61768297212916,0.0,0.0
8411,1261650,0.40240523,150,0.0,2141,321150,0.2816663,0.68407154,0.25416332,298.26020380347825,0.0,0.0
8415,1262250,0.39250296,150,0.0,2143,321450,0.2739687,0.66647166,0.2363985,298.74371489445963,0.0,0.0
8426,1263900,0.30184937,150,0.0,2146,321900,0.3738796,0.675729,0.2844477,311.4327790056753,0.0,0.0
8437,1265550,0.3995087,150,0.0,2149,322350,0.26228315,0.66179186,0.20889482,306.149107312302,0.0,0.0
8447,1267050,-0.018476367,150,0.0,2152,322800,0.7178952,0.69941884,0.39190626,339.9017700515894,0.0,0.0
8458,1268700,0.32388523,150,0.0,2155,323250,0.35941872,0.68330395,0.2734472,313.3196779480468,0.0,0.0
8470,1270500,0.43626845,150,0.0,2158,323700,0.22435635,0.6606248,0.22159624,333.1158609581668,0.0,0.0
8481,1272150,0.035462618,150,0.0,2161,324150,0.65837,0.69383264,0.65837,299.19891267078094,0.0,0.0
8494,1274100,0.2628682,150,0.0,2164,324600,0.44517592,0.7080441,0.41922885,322.5181970432592,0.0,0.0
8508,1276200,-0.012004316,150,0.0,2167,325050,0.71374375,0.70173943,0.69994044,311.2950190964242,0.0,0.0
8517,1277550,0.34290716,150,0.0,2169,325350,0.3374916,0.68039876,0.30744994,301.3770077171065,0.0,0.0
8524,1278600,0.38185775,150,0.0,2171,325650,0.29687977,0.6787375,0.26263136,304.19106320391364,0.0,0.0
8538,1280700,0.242165,150,0.0,2174,326100,0.4457111,0.6878761,0.33048052,306.8871189919652,0.0,0.0
8549,1282350,0.2864625,150,0.0,2177,326550,0.4213217,0.7077842,0.39877704,294.1448793466913,0.0,0.0
8556,1283400,0.28764784,150,0.0,2179,326850,0.36587518,0.653523,0.21076839,273.3609093121068,0.0,0.0
8561,1284150,0.25415462,150,0.0,2181,327150,0.434573,0.6887276,0.36317748,276.5709794281449,0.0,0.0
8575,1286250,0.3610769,150,0.0,2184,327600,0.30680895,0.66788584,0.25026873,332.85256350907304,0.0,0.0
8587,1288050,0.26668084,150,0.0,2187,328050,0.40702486,0.6737057,0.29104772,303.63964722246084,0.0,0.0
8599,1289850,0.2685438,150,0.0,2190,328500,0.3877081,0.6562519,0.23235986,339.9489708251878,0.0,0.0
8610,1291500,0.30228502,150,0.0,2193,328950,0.40438628,0.7066713,0.39970395,313.831843018633,0.0,0.0
8622,1293300,0.17359537,150,0.0,2196,329400,0.49607903,0.6696744,0.26069182,298.33813377439856,0.0,0.0
8634,1295100,0.26927158,150,0.0,2199,329850,0.39792344,0.667195,0.33951974,349.7402292742096,0.0,0.0
8642,1296300,-0.038609385,150,0.0,2201,330150,0.7148599,0.6762505,0.4297848,311.0401613672712,0.0,0.0
8654,1298100,-0.0066875815,150,0.0,2204,330600,0.7026917,0.6960041,0.6943604,327.2763591570397,0.0,0.0
8666,1299900,-0.015667915,150,0.0,2207,331050,0.7083249,0.692657,0.6908357,330.4612097333758,0.0,0.0
8678,1301700,0.0052711964,150,0.0,2210,331500,0.665487,0.6707582,0.44769067,335.5931823673527,0.0,0.0
8685,1302750,0.009974062,150,0.0,2212,331800,0.65545875,0.6654328,0.64977354,317.6513177459347,0.0,0.0
8697,1304550,-0.0052057505,150,0.0,2215,332250,0.6762461,0.67104036,0.66265565,312.93147441668447,0.0,0.0
8705,1305750,0.28651676,150,0.0,2218,332700,0.3912783,0.67779505,0.35957676,369.28408337197493,0.0,0.0
8717,1307550,0.020650744,150,0.0,2221,333150,0.6397703,0.6604211,0.63823336,350.9386412279229,0.0,0.0
8729,1309350,0.2843376,150,0.0,2224,333600,0.42784604,0.71218365,0.40332833,297.07311406950754,0.0,0.0
8743,1311450,0.22295901,150,0.0,2227,334050,0.491738,0.714697,0.4155828,318.47426903278614,0.0,0.0
8754,1313100,0.0012918711,150,0.0,2230,334500,0.6638163,0.66510814,0.6462064,361.838080136926,0.0,0.0
8765,1314750,-0.02801156,150,0.0,2233,334950,0.6923517,0.66434014,0.63946,346.51507983148616,0.0,0.0
8777,1316550,0.27780917,150,0.0,2236,335400,0.4030142,0.6808234,0.39487424,325.3999967933019,0.0,0.0
8789,1318350,0.24637473,150,0.0,2239,335850,0.4379285,0.6843032,0.39435962,311.7545389677317,0.0,0.0
8801,1320150,0.31297085,150,0.0,2242,336300,0.38494924,0.6979201,0.35892528,371.098308855754,0.0,0.0
8808,1321200,0.28090245,150,0.0,2244,336600,0.41601014,0.6969126,0.38977385,295.63362319712274,0.0,0.0
8816,1322400,-0.0063097477,150,0.0,2247,337050,0.66932726,0.6630175,0.3563878,354.5680793507665,0.0,0.0
8827,1324050,0.015035212,150,0.0,2250,337500,0.6559922,0.6710274,0.35490042,305.1320154422178,0.0,0.0
8839,1325850,0.33948368,150,0.0,2253,337950,0.3433287,0.6828124,0.3433287,332.46665401929977,0.0,0.0
8853,1327950,0.24085379,150,0.0,2256,338400,0.4354115,0.6762653,0.4145769,326.5291547966101,0.0,0.0
8863,1329450,0.29384446,150,0.0,2258,338700,0.37129265,0.6651371,0.31505898,304.2899303825814,0.0,0.0
8873,1330950,0.3621558,150,0.0,2261,339150,0.3263408,0.6884966,0.3263408,317.5389311559275,0.0,0.0
8882,1332300,0.25652182,150,0.0,2263,339450,0.42278397,0.6793058,0.40960222,281.77679843065596,0.0,0.0
8892,1333800,0.36581156,150,0.0,2265,339750,0.32184073,0.6876523,0.2978286,315.738031204159,0.0,0.0
8903,1335450,0.29617292,150,0.0,2268,340200,0.37005442,0.66622734,0.3030783,320.34069437252447,0.0,0.0
8913,1336950,0.3419834,150,0.0,2271,340650,0.31942406,0.6614075,0.31338394,307.3940725272352,0.0,0.0
8924,1338600,0.2733599,150,0.0,2274,341100,0.4348067,0.7081666,0.36382377,342.5246993530558,0.0,0.0
8933,1339950,0.29401815,150,0.0,2276,341400,0.41468066,0.7086988,0.38276944,290.9416466353379,0.0,0.0
8942,1341300,0.007000625,150,0.0,2278,341700,0.6478111,0.65481174,0.60859144,281.3805835976536,0.0,0.0
8949,1342350,0.32505465,150,0.0,2280,342000,0.33744776,0.6625024,0.3235422,298.15207449707367,0.0,0.0
8958,1343700,0.33855948,150,0.0,2283,342450,0.326099,0.6646585,0.25868428,270.6212093839523,0.0,0.0
8970,1345500,0.33342984,150,0.0,2286,342900,0.3406063,0.67403615,0.32518044,290.97568995922194,0.0,0.0
8980,1347000,0.27685097,150,0.0,2289,343350,0.41534784,0.6921988,0.37911344,325.4218772548612,0.0,0.0
8992,1348800,-0.01996094,150,0.0,2291,343650,0.6861949,0.66623396,0.48016942,311.7891465000476,0.0,0.0
9003,1350450,0.008196831,150,0.0,2294,344100,0.6474293,0.6556261,0.45245627,303.2944910556062,0.0,0.0
9012,1351800,0.34231424,150,0.0,2296,344400,0.31942177,0.661736,0.3127287,288.2383367228243,0.0,0.0
9022,1353300,0.0065385103,150,0.0,2299,344850,0.6493426,0.6558811,0.48145652,307.01531110191524,0.0,0.0
9038,1355700,0.24048802,150,0.0,2302,345300,0.42380276,0.6642908,0.33031437,308.07654395587446,0.0,0.0
9042,1356300,0.06325716,150,0.0,2304,345600,0.59980935,0.6630665,0.54910946,306.9609361849536,0.0,0.0
9054,1358100,0.34971675,150,0.0,2307,346050,0.3451974,0.69491416,0.33230916,319.00521800152217,0.0,0.0
9068,1360200,0.36613438,150,0.0,2310,346500,0.32950798,0.69564235,0.31731573,305.1771582406655,0.0,0.0
9080,1362000,-0.35194314,150,0.0,2313,346950,1.0426643,0.69072115,0.34176797,357.3850242045337,0.0,0.0
9090,1363500,0.36231205,150,0.0,2316,347400,0.3379465,0.70025855,0.31948304,291.1011673277776,0.0,0.0
9099,1364850,0.014285922,150,0.0,2318,347700,0.6426882,0.65697414,0.61502635,280.6739791564152,0.0,0.0
9112,1366800,0.019117951,150,0.0,2321,348150,0.6445415,0.66365945,0.5668045,272.93742416243003,0.0,0.0
9121,1368150,0.011603951,150,0.0,2323,348450,0.6522653,0.66386926,0.5638662,276.994847943448,0.0,0.0
9129,1369350,0.3685753,150,0.0,2325,348750,0.3235266,0.6921019,0.24244104,281.3100020791555,0.0,0.0
9138,1370700,0.27369562,150,0.0,2328,349200,0.43257895,0.70627457,0.35500568,300.5270664933025,0.0,0.0
9147,1372050,0.014707446,150,0.0,2330,349500,0.6441584,0.65886587,0.557239,308.3806703301066,0.0,0.0
9156,1373400,-0.07751,150,0.0,2333,349950,0.77258843,0.69507843,0.3692886,328.96777175652187,0.0,0.0
9167,1375050,0.2534414,150,0.0,2335,350250,0.4568131,0.7102545,0.3755805,304.4505793626406,0.0,0.0
9180,1377000,0.2929317,150,0.0,2338,350700,0.41949132,0.712423,0.40421557,301.79147821056523,0.0,0.0
9189,1378350,-0.023276567,150,0.0,2341,351150,0.7274005,0.7041239,0.39573482,305.97788131389274,0.0,0.0
9200,1380000,0.3476983,150,0.0,2344,351600,0.34417227,0.69187057,0.27847797,298.98904261532533,0.0,0.0
9212,1381800,0.3131619,150,0.0,2347,352050,0.39064294,0.70380485,0.39064294,302.67757144231695,0.0,0.0
9224,1383600,0.33179885,150,0.0,2350,352500,0.3322848,0.66408366,0.3203724,302.1539696917014,0.0,0.0
9232,1384800,0.22125262,150,0.0,2353,352950,0.45042062,0.67167324,0.26582187,330.67380350327994,0.0,0.0
9245,1386750,-0.014588833,150,0.0,2356,353400,0.6900633,0.67547446,0.51235163,303.6077041566774,0.0,0.0
9256,1388400,0.24862984,150,0.0,2358,353700,0.4439707,0.69260055,0.28483045,320.7323035230076,0.0,0.0
9267,1390050,0.3511235,150,0.0,2361,354150,0.33873826,0.6898618,0.2890171,298.8842179573117,0.0,0.0
9275,1391250,0.13951367,150,0.0,2363,354450,0.548468,0.68798167,0.38823447,275.5954704167012,0.0,0.0
9286,1392900,0.25536036,150,0.0,2366,354900,0.45749652,0.7128569,0.40777868,301.89313728736215,0.0,0.0
9299,1394850,0.31044707,150,0.0,2369,355350,0.39494428,0.70539135,0.2941903,310.9563773316331,0.0,0.0
9308,1396200,-0.026453197,150,0.0,2372,355800,0.6877199,0.6612667,0.27671257,309.8345009765654,0.0,0.0
9320,1398000,0.18792245,150,0.0,2375,356250,0.46871296,0.6566354,0.46871296,301.38379313665047,0.0,0.0
9331,1399650,0.30204,150,0.0,2378,356700,0.40502277,0.7070628,0.3827248,311.52715477137764,0.0,0.0
9345,1401750,-0.005371928,150,0.0,2381,357150,0.68211776,0.67674583,0.28980228,271.20495763457103,0.0,0.0
9357,1403550,0.22513607,150,0.0,2384,357600,0.43991724,0.6650533,0.41661537,292.73165232272316,0.0,0.0
9365,1404750,0.030134559,150,0.0,2387,358050,0.6369285,0.66706306,0.23477545,303.59334661950555,0.0,0.0
9377,1406550,0.28722817,150,0.0,2390,358500,0.39350992,0.6807381,0.33412868,305.7343263592796,0.0,0.0
9389,1408350,0.0059403777,150,0.0,2392,358800,0.6541181,0.6600585,0.51066583,285.4008386756111,0.0,0.0
9400,1410000,0.21441373,150,0.0,2395,359250,0.44889393,0.66330767,0.37318435,304.6456178952649,0.0,0.0
9409,1411350,-0.19838041,150,0.0,2397,359550,0.89002186,0.69164145,0.30664876,295.0212961708158,0.0,0.0
9422,1413300,0.01456362,150,0.0,2400,360000,0.6567286,0.67129225,0.31078437,294.2651224986822,0.0,0.0
9427,1414050,0.20523477,150,0.0,2402,360300,0.5106376,0.71587235,0.40557528,299.43985816784266,0.0,0.0
9439,1415850,0.25177222,150,0.0,2405,360750,0.43862075,0.690393,0.38250354,319.5207383944066,0.0,0.0
